dataset,dataset_label,sex,sub_key,sub_label,age_key,age_label,disclosure_min_n,n_initial,n_final,n_removed,issue_type,from_axis,to_axis,from_state,to_state,cell_n,n_minors,n_adults,pct_minors,contains_minors
nationwide,Sweden,All,F17,F17 (Tobacco),18-25,18-25,5,2444,2361,83,flow,post1,post2,SUD1_F2+,SUD1_F2+,6,0,6,0,FALSE
nationwide,Sweden,All,F17,F17 (Tobacco),18-25,18-25,5,2444,2361,83,flow,post1,post2,SUD2+_F0,No visit,6,0,6,0,FALSE
nationwide,Sweden,All,F19,F19 (Multiple drugs),all,All ages,5,18707,18697,10,flow,index,post1,SUD2+_F1,SUD2+_F0,6,1,5,16.7,TRUE
nationwide,Sweden,All,F19,F19 (Multiple drugs),all,All ages,5,18707,18697,10,flow,index,post1,SUD2+_F2+,SUD0_F1,8,2,6,25,TRUE
nationwide,Sweden,All,F19,F19 (Multiple drugs),all,All ages,5,18707,18697,10,flow,index,post1,SUD2+_F2+,SUD1_F1,9,1,8,11.1,TRUE
nationwide,Sweden,All,F19,F19 (Multiple drugs),all,All ages,5,18707,18697,10,flow,post1,post2,SUD0_F2+,SUD1_F0,9,3,6,33.3,TRUE
nationwide,Sweden,All,F19,F19 (Multiple drugs),all,All ages,5,18707,18697,10,flow,post1,post2,SUD2+_F0,SUD0_F2+,9,1,8,11.1,TRUE
nationwide,Sweden,All,F19,F19 (Multiple drugs),18-25,18-25,5,16071,16062,9,flow,index,post1,SUD2+_F1,SUD2+_F0,5,0,5,0,FALSE
nationwide,Sweden,All,F19,F19 (Multiple drugs),18-25,18-25,5,16071,16062,9,flow,index,post1,SUD2+_F2+,SUD0_F1,6,0,6,0,FALSE
nationwide,Sweden,All,F19,F19 (Multiple drugs),18-25,18-25,5,16071,16062,9,flow,index,post1,SUD2+_F2+,SUD1_F1,8,0,8,0,FALSE
nationwide,Sweden,All,F19,F19 (Multiple drugs),18-25,18-25,5,16071,16062,9,flow,post1,post2,SUD0_F1,SUD2+_F0,9,0,9,0,FALSE
nationwide,Sweden,All,F19,F19 (Multiple drugs),18-25,18-25,5,16071,16062,9,flow,post1,post2,SUD0_F2+,SUD1_F0,6,0,6,0,FALSE
nationwide,Sweden,All,F19,F19 (Multiple drugs),18-25,18-25,5,16071,16062,9,flow,post1,post2,SUD2+_F0,SUD0_F2+,8,0,8,0,FALSE
nationwide,Sweden,Female,all,All SUD,all,All ages,5,38413,38406,7,flow,index,post1,SUD1_F2+,SUD2+_F0,8,1,7,12.5,TRUE
nationwide,Sweden,Female,all,All SUD,all,All ages,5,38413,38406,7,flow,index,post1,SUD2+_F2+,SUD2+_F1,5,0,5,0,FALSE
nationwide,Sweden,Female,all,All SUD,all,All ages,5,38413,38406,7,flow,post1,post2,SUD0_F2+,SUD2+_F0,7,4,3,57.1,TRUE
nationwide,Sweden,Female,all,All SUD,18-25,18-25,5,27025,27016,9,flow,index,post1,SUD1_F2+,SUD2+_F0,7,0,7,0,FALSE
nationwide,Sweden,Female,all,All SUD,18-25,18-25,5,27025,27016,9,flow,index,post1,SUD2+_F2+,SUD0_F1,7,0,7,0,FALSE
nationwide,Sweden,Female,all,All SUD,18-25,18-25,5,27025,27016,9,flow,index,post1,SUD2+_F2+,SUD2+_F1,5,0,5,0,FALSE
nationwide,Sweden,Female,F10,F10 (Alcohol),all,All ages,5,19466,19449,17,flow,index,post1,SUD1_F2+,SUD2+_F1,8,0,8,0,FALSE
nationwide,Sweden,Female,F10,F10 (Alcohol),all,All ages,5,19466,19449,17,flow,index,post1,SUD2+_F1,SUD1_F0,8,0,8,0,FALSE
nationwide,Sweden,Female,F10,F10 (Alcohol),all,All ages,5,19466,19449,17,flow,index,post1,SUD2+_F2+,SUD0_F1,6,3,3,50,TRUE
nationwide,Sweden,Female,F10,F10 (Alcohol),all,All ages,5,19466,19449,17,flow,index,post1,SUD2+_F2+,SUD1_F1,5,2,3,40,TRUE
nationwide,Sweden,Female,F10,F10 (Alcohol),all,All ages,5,19466,19449,17,flow,index,post1,SUD2+_F2+,SUD1_F2+,9,3,6,33.3,TRUE
nationwide,Sweden,Female,F10,F10 (Alcohol),all,All ages,5,19466,19449,17,flow,post1,post2,SUD0_F1,SUD2+_F0,9,4,5,44.4,TRUE
nationwide,Sweden,Female,F10,F10 (Alcohol),all,All ages,5,19466,19449,17,flow,post1,post2,SUD0_F2+,SUD2+_F1,6,1,5,16.7,TRUE
nationwide,Sweden,Female,F10,F10 (Alcohol),all,All ages,5,19466,19449,17,flow,post1,post2,SUD1_F1,SUD2+_F0,8,4,4,50,TRUE
nationwide,Sweden,Female,F10,F10 (Alcohol),all,All ages,5,19466,19449,17,flow,post1,post2,SUD2+_F0,SUD0_F2+,6,2,4,33.3,TRUE
nationwide,Sweden,Female,F10,F10 (Alcohol),all,All ages,5,19466,19449,17,flow,post1,post2,SUD2+_F0,SUD1_F2+,6,3,3,50,TRUE
nationwide,Sweden,Female,F10,F10 (Alcohol),all,All ages,5,19466,19449,17,flow,post1,post2,SUD2+_F0,SUD2+_F1,7,3,4,42.9,TRUE
nationwide,Sweden,Female,F10,F10 (Alcohol),all,All ages,5,19466,19449,17,flow,post1,post2,SUD2+_F0,SUD2+_F2+,7,1,6,14.3,TRUE
nationwide,Sweden,Female,F10,F10 (Alcohol),all,All ages,5,19466,19449,17,flow,post1,post2,SUD2+_F1,SUD2+_F0,8,2,6,25,TRUE
nationwide,Sweden,Female,F10,F10 (Alcohol),18-25,18-25,5,12645,12609,36,flow,pre,index,No visit,SUD2+_F2+,9,0,9,0,FALSE
nationwide,Sweden,Female,F10,F10 (Alcohol),18-25,18-25,5,12645,12609,36,flow,index,post1,SUD1_F2+,SUD2+_F1,8,0,8,0,FALSE
nationwide,Sweden,Female,F10,F10 (Alcohol),18-25,18-25,5,12645,12609,36,flow,index,post1,SUD2+_F1,SUD1_F0,8,0,8,0,FALSE
nationwide,Sweden,Female,F10,F10 (Alcohol),18-25,18-25,5,12645,12609,36,flow,index,post1,SUD2+_F1,SUD1_F1,9,0,9,0,FALSE
nationwide,Sweden,Female,F10,F10 (Alcohol),18-25,18-25,5,12645,12609,36,flow,index,post1,SUD2+_F2+,SUD1_F2+,6,0,6,0,FALSE
nationwide,Sweden,Female,F10,F10 (Alcohol),18-25,18-25,5,12645,12609,36,flow,post1,post2,SUD0_F1,SUD2+_F0,5,0,5,0,FALSE
nationwide,Sweden,Female,F10,F10 (Alcohol),18-25,18-25,5,12645,12609,36,flow,post1,post2,SUD0_F1,SUD2+_F1,9,0,9,0,FALSE
nationwide,Sweden,Female,F10,F10 (Alcohol),18-25,18-25,5,12645,12609,36,flow,post1,post2,SUD0_F1,SUD2+_F2+,6,0,6,0,FALSE
nationwide,Sweden,Female,F10,F10 (Alcohol),18-25,18-25,5,12645,12609,36,flow,post1,post2,SUD0_F2+,SUD2+_F1,5,0,5,0,FALSE
nationwide,Sweden,Female,F10,F10 (Alcohol),18-25,18-25,5,12645,12609,36,flow,post1,post2,SUD1_F0,SUD2+_F2+,6,0,6,0,FALSE
nationwide,Sweden,Female,F10,F10 (Alcohol),18-25,18-25,5,12645,12609,36,flow,post1,post2,SUD1_F1,SUD2+_F2+,8,0,8,0,FALSE
nationwide,Sweden,Female,F10,F10 (Alcohol),18-25,18-25,5,12645,12609,36,flow,post1,post2,SUD2+_F0,SUD0_F1,8,0,8,0,FALSE
nationwide,Sweden,Female,F10,F10 (Alcohol),18-25,18-25,5,12645,12609,36,flow,post1,post2,SUD2+_F0,SUD1_F1,9,0,9,0,FALSE
nationwide,Sweden,Female,F10,F10 (Alcohol),18-25,18-25,5,12645,12609,36,flow,post1,post2,SUD2+_F0,SUD2+_F2+,6,0,6,0,FALSE
nationwide,Sweden,Female,F10,F10 (Alcohol),18-25,18-25,5,12645,12609,36,flow,post1,post2,SUD2+_F1,SUD2+_F0,6,0,6,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),all,All ages,5,1383,1257,126,flow,pre,index,No visit,SUD1_F2+,6,0,6,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),all,All ages,5,1383,1257,126,flow,pre,index,SUD0_F1,SUD2+_F0,8,1,7,12.5,TRUE
nationwide,Sweden,Female,F11,F11 (Opioids),all,All ages,5,1383,1257,126,flow,pre,index,SUD0_F2+,SUD2+_F0,8,1,7,12.5,TRUE
nationwide,Sweden,Female,F11,F11 (Opioids),all,All ages,5,1383,1257,126,flow,index,post1,SUD1_F1,SUD2+_F1,7,1,6,14.3,TRUE
nationwide,Sweden,Female,F11,F11 (Opioids),all,All ages,5,1383,1257,126,flow,index,post1,SUD1_F2+,No visit,7,0,7,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),all,All ages,5,1383,1257,126,flow,index,post1,SUD2+_F0,SUD2+_F1,8,1,7,12.5,TRUE
nationwide,Sweden,Female,F11,F11 (Opioids),all,All ages,5,1383,1257,126,flow,index,post1,SUD2+_F0,SUD2+_F2+,9,2,7,22.2,TRUE
nationwide,Sweden,Female,F11,F11 (Opioids),all,All ages,5,1383,1257,126,flow,post1,post2,No visit,SUD1_F2+,6,0,6,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),all,All ages,5,1383,1257,126,flow,post1,post2,No visit,SUD2+_F0,8,0,8,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),all,All ages,5,1383,1257,126,flow,post1,post2,SUD0_F1,SUD1_F0,5,1,4,20,TRUE
nationwide,Sweden,Female,F11,F11 (Opioids),all,All ages,5,1383,1257,126,flow,post1,post2,SUD0_F1,SUD1_F1,5,3,2,60,TRUE
nationwide,Sweden,Female,F11,F11 (Opioids),all,All ages,5,1383,1257,126,flow,post1,post2,SUD0_F2+,SUD1_F2+,9,2,7,22.2,TRUE
nationwide,Sweden,Female,F11,F11 (Opioids),all,All ages,5,1383,1257,126,flow,post1,post2,SUD1_F0,SUD1_F2+,5,0,5,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),all,All ages,5,1383,1257,126,flow,post1,post2,SUD1_F0,SUD2+_F1,6,1,5,16.7,TRUE
nationwide,Sweden,Female,F11,F11 (Opioids),all,All ages,5,1383,1257,126,flow,post1,post2,SUD1_F1,SUD0_F1,5,2,3,40,TRUE
nationwide,Sweden,Female,F11,F11 (Opioids),all,All ages,5,1383,1257,126,flow,post1,post2,SUD1_F1,SUD0_F2+,7,2,5,28.6,TRUE
nationwide,Sweden,Female,F11,F11 (Opioids),all,All ages,5,1383,1257,126,flow,post1,post2,SUD1_F1,SUD1_F2+,8,1,7,12.5,TRUE
nationwide,Sweden,Female,F11,F11 (Opioids),all,All ages,5,1383,1257,126,flow,post1,post2,SUD1_F1,SUD2+_F1,5,0,5,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),all,All ages,5,1383,1257,126,flow,post1,post2,SUD1_F1,SUD2+_F2+,5,1,4,20,TRUE
nationwide,Sweden,Female,F11,F11 (Opioids),all,All ages,5,1383,1257,126,flow,post1,post2,SUD2+_F1,SUD0_F1,5,1,4,20,TRUE
nationwide,Sweden,Female,F11,F11 (Opioids),all,All ages,5,1383,1257,126,flow,post1,post2,SUD2+_F1,SUD1_F0,5,0,5,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),all,All ages,5,1383,1257,126,flow,post1,post2,SUD2+_F1,SUD1_F1,7,0,7,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),all,All ages,5,1383,1257,126,flow,post1,post2,SUD2+_F1,SUD2+_F2+,6,1,5,16.7,TRUE
nationwide,Sweden,Female,F11,F11 (Opioids),all,All ages,5,1383,1257,126,flow,post1,post2,SUD2+_F2+,No visit,9,0,9,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),all,All ages,5,1383,1257,126,flow,post1,post2,SUD2+_F2+,SUD0_F1,5,1,4,20,TRUE
nationwide,Sweden,Female,F11,F11 (Opioids),all,All ages,5,1383,1257,126,flow,post1,post2,SUD2+_F2+,SUD1_F0,5,1,4,20,TRUE
nationwide,Sweden,Female,F11,F11 (Opioids),18-25,18-25,5,1164,1018,146,flow,pre,index,No visit,SUD1_F2+,6,0,6,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),18-25,18-25,5,1164,1018,146,flow,pre,index,SUD0_F1,SUD2+_F0,6,0,6,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),18-25,18-25,5,1164,1018,146,flow,pre,index,SUD0_F2+,SUD2+_F0,6,0,6,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),18-25,18-25,5,1164,1018,146,flow,index,post1,SUD1_F1,SUD2+_F2+,9,0,9,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),18-25,18-25,5,1164,1018,146,flow,index,post1,SUD1_F2+,No visit,7,0,7,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),18-25,18-25,5,1164,1018,146,flow,index,post1,SUD1_F2+,SUD2+_F2+,8,0,8,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),18-25,18-25,5,1164,1018,146,flow,index,post1,SUD2+_F0,SUD1_F1,8,0,8,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),18-25,18-25,5,1164,1018,146,flow,index,post1,SUD2+_F0,SUD2+_F2+,7,0,7,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),18-25,18-25,5,1164,1018,146,flow,post1,post2,No visit,SUD1_F1,8,0,8,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),18-25,18-25,5,1164,1018,146,flow,post1,post2,No visit,SUD1_F2+,6,0,6,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),18-25,18-25,5,1164,1018,146,flow,post1,post2,No visit,SUD2+_F0,8,0,8,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),18-25,18-25,5,1164,1018,146,flow,post1,post2,SUD0_F2+,SUD1_F2+,7,0,7,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),18-25,18-25,5,1164,1018,146,flow,post1,post2,SUD1_F0,SUD0_F1,9,0,9,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),18-25,18-25,5,1164,1018,146,flow,post1,post2,SUD1_F0,SUD1_F2+,5,0,5,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),18-25,18-25,5,1164,1018,146,flow,post1,post2,SUD1_F0,SUD2+_F1,5,0,5,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),18-25,18-25,5,1164,1018,146,flow,post1,post2,SUD1_F1,SUD0_F2+,5,0,5,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),18-25,18-25,5,1164,1018,146,flow,post1,post2,SUD1_F1,SUD1_F2+,7,0,7,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),18-25,18-25,5,1164,1018,146,flow,post1,post2,SUD1_F1,SUD2+_F1,5,0,5,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),18-25,18-25,5,1164,1018,146,flow,post1,post2,SUD2+_F0,SUD2+_F1,9,0,9,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),18-25,18-25,5,1164,1018,146,flow,post1,post2,SUD2+_F1,SUD1_F1,5,0,5,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),18-25,18-25,5,1164,1018,146,flow,post1,post2,SUD2+_F2+,No visit,9,0,9,0,FALSE
nationwide,Sweden,Female,F11,F11 (Opioids),18-25,18-25,5,1164,1018,146,flow,post1,post2,SUD2+_F2+,SUD1_F2+,9,0,9,0,FALSE
nationwide,Sweden,Female,F12,F12 (Cannabis),all,All ages,5,3546,3475,71,flow,index,post1,SUD1_F2+,SUD2+_F1,6,2,4,33.3,TRUE
nationwide,Sweden,Female,F12,F12 (Cannabis),all,All ages,5,3546,3475,71,flow,index,post1,SUD2+_F1,SUD0_F2+,7,4,3,57.1,TRUE
nationwide,Sweden,Female,F12,F12 (Cannabis),all,All ages,5,3546,3475,71,flow,index,post1,SUD2+_F1,SUD2+_F1,9,4,5,44.4,TRUE
nationwide,Sweden,Female,F12,F12 (Cannabis),all,All ages,5,3546,3475,71,flow,index,post1,SUD2+_F1,SUD2+_F2+,6,1,5,16.7,TRUE
nationwide,Sweden,Female,F12,F12 (Cannabis),all,All ages,5,3546,3475,71,flow,post1,post2,No visit,SUD2+_F1,5,1,4,20,TRUE
nationwide,Sweden,Female,F12,F12 (Cannabis),all,All ages,5,3546,3475,71,flow,post1,post2,SUD0_F1,SUD1_F0,5,3,2,60,TRUE
nationwide,Sweden,Female,F12,F12 (Cannabis),all,All ages,5,3546,3475,71,flow,post1,post2,SUD1_F2+,SUD2+_F1,9,5,4,55.6,TRUE
nationwide,Sweden,Female,F12,F12 (Cannabis),all,All ages,5,3546,3475,71,flow,post1,post2,SUD2+_F0,SUD1_F1,9,5,4,55.6,TRUE
nationwide,Sweden,Female,F12,F12 (Cannabis),all,All ages,5,3546,3475,71,flow,post1,post2,SUD2+_F0,SUD1_F2+,5,3,2,60,TRUE
nationwide,Sweden,Female,F12,F12 (Cannabis),all,All ages,5,3546,3475,71,flow,post1,post2,SUD2+_F0,SUD2+_F1,9,5,4,55.6,TRUE
nationwide,Sweden,Female,F12,F12 (Cannabis),all,All ages,5,3546,3475,71,flow,post1,post2,SUD2+_F1,SUD1_F0,8,5,3,62.5,TRUE
nationwide,Sweden,Female,F12,F12 (Cannabis),all,All ages,5,3546,3475,71,flow,post1,post2,SUD2+_F1,SUD1_F1,9,7,2,77.8,TRUE
nationwide,Sweden,Female,F12,F12 (Cannabis),all,All ages,5,3546,3475,71,flow,post1,post2,SUD2+_F1,SUD1_F2+,8,1,7,12.5,TRUE
nationwide,Sweden,Female,F12,F12 (Cannabis),all,All ages,5,3546,3475,71,flow,post1,post2,SUD2+_F1,SUD2+_F0,8,5,3,62.5,TRUE
nationwide,Sweden,Female,F12,F12 (Cannabis),all,All ages,5,3546,3475,71,flow,post1,post2,SUD2+_F1,SUD2+_F2+,6,2,4,33.3,TRUE
nationwide,Sweden,Female,F12,F12 (Cannabis),all,All ages,5,3546,3475,71,flow,post1,post2,SUD2+_F2+,SUD2+_F1,8,3,5,37.5,TRUE
nationwide,Sweden,Female,F12,F12 (Cannabis),18-25,18-25,5,2147,2051,96,flow,pre,index,SUD0_F2+,SUD2+_F0,8,0,8,0,FALSE
nationwide,Sweden,Female,F12,F12 (Cannabis),18-25,18-25,5,2147,2051,96,flow,index,post1,SUD1_F1,SUD2+_F0,7,0,7,0,FALSE
nationwide,Sweden,Female,F12,F12 (Cannabis),18-25,18-25,5,2147,2051,96,flow,index,post1,SUD2+_F0,SUD1_F0,9,0,9,0,FALSE
nationwide,Sweden,Female,F12,F12 (Cannabis),18-25,18-25,5,2147,2051,96,flow,index,post1,SUD2+_F0,SUD1_F1,8,0,8,0,FALSE
nationwide,Sweden,Female,F12,F12 (Cannabis),18-25,18-25,5,2147,2051,96,flow,index,post1,SUD2+_F0,SUD2+_F1,8,0,8,0,FALSE
nationwide,Sweden,Female,F12,F12 (Cannabis),18-25,18-25,5,2147,2051,96,flow,index,post1,SUD2+_F0,SUD2+_F2+,7,0,7,0,FALSE
nationwide,Sweden,Female,F12,F12 (Cannabis),18-25,18-25,5,2147,2051,96,flow,index,post1,SUD2+_F1,SUD0_F1,8,0,8,0,FALSE
nationwide,Sweden,Female,F12,F12 (Cannabis),18-25,18-25,5,2147,2051,96,flow,index,post1,SUD2+_F1,SUD1_F1,5,0,5,0,FALSE
nationwide,Sweden,Female,F12,F12 (Cannabis),18-25,18-25,5,2147,2051,96,flow,index,post1,SUD2+_F1,SUD1_F2+,8,0,8,0,FALSE
nationwide,Sweden,Female,F12,F12 (Cannabis),18-25,18-25,5,2147,2051,96,flow,index,post1,SUD2+_F1,SUD2+_F2+,5,0,5,0,FALSE
nationwide,Sweden,Female,F12,F12 (Cannabis),18-25,18-25,5,2147,2051,96,flow,post1,post2,No visit,SUD1_F2+,9,0,9,0,FALSE
nationwide,Sweden,Female,F12,F12 (Cannabis),18-25,18-25,5,2147,2051,96,flow,post1,post2,No visit,SUD2+_F0,8,0,8,0,FALSE
nationwide,Sweden,Female,F12,F12 (Cannabis),18-25,18-25,5,2147,2051,96,flow,post1,post2,SUD0_F2+,SUD2+_F2+,6,0,6,0,FALSE
nationwide,Sweden,Female,F12,F12 (Cannabis),18-25,18-25,5,2147,2051,96,flow,post1,post2,SUD1_F0,SUD0_F2+,6,0,6,0,FALSE
nationwide,Sweden,Female,F12,F12 (Cannabis),18-25,18-25,5,2147,2051,96,flow,post1,post2,SUD1_F0,SUD2+_F0,7,0,7,0,FALSE
nationwide,Sweden,Female,F12,F12 (Cannabis),18-25,18-25,5,2147,2051,96,flow,post1,post2,SUD1_F0,SUD2+_F1,5,0,5,0,FALSE
nationwide,Sweden,Female,F12,F12 (Cannabis),18-25,18-25,5,2147,2051,96,flow,post1,post2,SUD1_F1,SUD2+_F1,9,0,9,0,FALSE
nationwide,Sweden,Female,F12,F12 (Cannabis),18-25,18-25,5,2147,2051,96,flow,post1,post2,SUD1_F2+,SUD1_F0,9,0,9,0,FALSE
nationwide,Sweden,Female,F12,F12 (Cannabis),18-25,18-25,5,2147,2051,96,flow,post1,post2,SUD2+_F0,SUD1_F0,9,0,9,0,FALSE
nationwide,Sweden,Female,F12,F12 (Cannabis),18-25,18-25,5,2147,2051,96,flow,post1,post2,SUD2+_F1,SUD0_F1,9,0,9,0,FALSE
nationwide,Sweden,Female,F12,F12 (Cannabis),18-25,18-25,5,2147,2051,96,flow,post1,post2,SUD2+_F1,SUD1_F2+,5,0,5,0,FALSE
nationwide,Sweden,Female,F12,F12 (Cannabis),18-25,18-25,5,2147,2051,96,flow,post1,post2,SUD2+_F1,SUD2+_F1,6,0,6,0,FALSE
nationwide,Sweden,Female,F12,F12 (Cannabis),18-25,18-25,5,2147,2051,96,flow,post1,post2,SUD2+_F2+,SUD0_F1,9,0,9,0,FALSE
nationwide,Sweden,Female,F12,F12 (Cannabis),18-25,18-25,5,2147,2051,96,flow,post1,post2,SUD2+_F2+,SUD1_F0,6,0,6,0,FALSE
nationwide,Sweden,Female,F12,F12 (Cannabis),18-25,18-25,5,2147,2051,96,flow,post1,post2,SUD2+_F2+,SUD2+_F1,5,0,5,0,FALSE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3461,3367,94,stratum,NA,index,NA,SUD2+_F2+,7,0,7,0,FALSE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3461,3367,94,stratum,NA,post2,NA,SUD2+_F0,5,0,5,0,FALSE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3461,3367,94,flow,pre,index,SUD0_F1,SUD2+_F1,5,0,5,0,FALSE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3461,3367,94,flow,pre,index,SUD0_F2+,SUD2+_F1,9,1,8,11.1,TRUE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3461,3367,94,flow,pre,index,SUD0_F2+,SUD2+_F2+,7,0,7,0,FALSE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3461,3367,94,flow,index,post1,SUD1_F1,SUD1_F0,5,1,4,20,TRUE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3461,3367,94,flow,index,post1,SUD1_F1,SUD2+_F1,9,2,7,22.2,TRUE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3461,3367,94,flow,index,post1,SUD1_F2+,SUD2+_F1,5,0,5,0,FALSE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3461,3367,94,flow,index,post1,SUD2+_F0,SUD2+_F1,7,1,5,14.3,TRUE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3461,3367,94,flow,index,post1,SUD2+_F1,No visit,8,1,7,12.5,TRUE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3461,3367,94,flow,index,post1,SUD2+_F1,SUD0_F1,7,1,6,14.3,TRUE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3461,3367,94,flow,index,post1,SUD2+_F1,SUD0_F2+,6,1,5,16.7,TRUE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3461,3367,94,flow,index,post1,SUD2+_F1,SUD1_F2+,5,1,4,20,TRUE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3461,3367,94,flow,index,post1,SUD2+_F2+,SUD1_F2+,7,0,7,0,FALSE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3461,3367,94,flow,post1,post2,No visit,SUD1_F2+,8,2,6,25,TRUE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3461,3367,94,flow,post1,post2,No visit,SUD2+_F0,5,0,5,0,FALSE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3461,3367,94,flow,post1,post2,SUD1_F0,SUD1_F1,6,2,4,33.3,TRUE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3461,3367,94,flow,post1,post2,SUD1_F0,SUD2+_F1,6,1,5,16.7,TRUE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3461,3367,94,flow,post1,post2,SUD1_F1,SUD1_F0,5,1,4,20,TRUE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3461,3367,94,flow,post1,post2,SUD1_F1,SUD1_F1,8,1,7,12.5,TRUE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3461,3367,94,flow,post1,post2,SUD1_F1,SUD1_F2+,7,0,7,0,FALSE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3461,3367,94,flow,post1,post2,SUD1_F2+,SUD1_F1,8,2,6,25,TRUE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3461,3367,94,flow,post1,post2,SUD2+_F0,SUD1_F0,6,1,5,16.7,TRUE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3461,3367,94,flow,post1,post2,SUD2+_F1,SUD0_F1,8,2,6,25,TRUE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3461,3367,94,flow,post1,post2,SUD2+_F1,SUD1_F1,5,0,5,0,FALSE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3461,3367,94,flow,post1,post2,SUD2+_F1,SUD2+_F1,6,1,5,16.7,TRUE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3461,3367,94,flow,post1,post2,SUD2+_F1,SUD2+_F2+,5,0,4,0,FALSE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),all,All ages,5,3461,3367,94,flow,post1,post2,SUD2+_F2+,SUD2+_F1,6,0,6,0,FALSE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,2602,2487,115,stratum,NA,index,NA,SUD2+_F2+,7,0,7,0,FALSE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,2602,2487,115,stratum,NA,post2,NA,SUD2+_F0,5,0,5,0,FALSE
nationwide,Sweden,Female,F13,F13 (Sedatives/Hypnotics),18-25,18-25,5,2602,2487,115,stratum,NA,post2,NA,SUD2+_F1,6,0,6,0,FALSE
